"CustomerID","PersonID","Territory","StoreID"
11880,8983,Northwest,
12144,7546,Northwest,
12533,5446,Northwest,
14392,17927,Northwest,
16378,10336,Northwest,
18098,4263,Northwest,
18889,8784,Northwest,
21456,13475,Northwest,
27659,16612,Northwest,
12949,20674,Northwest,
16376,10559,Northwest,
17477,7296,Northwest,
21290,14321,Northwest,
22762,7356,Northwest,
15479,10601,Northwest,
24764,3968,Northwest,
28339,15730,Northwest,
22016,4270,Northwest,
22160,14697,Northwest,
26337,10380,Northwest,
26464,7639,Northwest,
14492,6612,Northwest,
29204,6286,Northwest,
11067,16424,Northwest,
14384,11344,Northwest,
17565,2769,Northwest,
20078,17302,Northwest,
21906,7286,Northwest,
24820,18141,Northwest,
14511,9055,Northwest,
18384,11432,Northwest,
12707,4726,Northwest,
16923,5608,Northwest,
17134,10391,Northwest,
24335,4569,Northwest,
11970,9418,Northwest,
17688,11658,Northwest,
20117,6899,Northwest,
23031,9251,Northwest,
27098,12465,Northwest,
13929,6170,Northwest,
15999,10690,Northwest,
17144,5461,Northwest,
19706,6732,Northwest,
21657,10236,Northwest,
18849,7823,Northwest,
25865,12880,Northwest,
26552,9579,Northwest,
13750,19460,Northwest,
18587,19543,Northwest,
21335,7438,Northwest,
12418,17003,Northwest,
18969,3636,Northwest,
28037,13524,Northwest,
13311,20759,Northwest,
18984,8922,Northwest,
19529,9807,Northwest,
21302,6465,Northwest,
22218,6213,Northwest,
15293,14057,Northwest,
18874,10195,Northwest,
18542,2551,Northwest,
26619,16630,Northwest,
12120,13426,Northwest,
22045,6328,Northwest,
28263,17723,Northwest,
16777,6305,Northwest,
19237,14309,Northwest,
21142,14118,Northwest,
26062,20358,Northwest,
28047,10298,Northwest,
15012,19555,Northwest,
23707,18412,Northwest,
25146,13263,Northwest,
17150,3796,Northwest,
27636,8825,Northwest,
29218,18445,Northwest,
14577,2685,Northwest,
15493,5314,Northwest,
15510,6498,Northwest,
20655,13651,Northwest,
23187,2735,Northwest,
22228,9858,Northwest,
17452,17154,Northwest,
19728,3825,Northwest,
20381,13584,Northwest,
26293,19168,Northwest,
17564,20372,Northwest,
23451,3570,Northwest,
12423,12482,Northwest,
22874,9250,Northwest,
23002,10949,Northwest,
24393,18909,Northwest,
16978,14629,Northwest,
18802,16784,Northwest,
13729,5417,Northwest,
15512,5668,Northwest,
22188,12616,Northwest,
24291,5025,Northwest,
25207,11490,Northwest,
27074,10721,Northwest,
27115,9590,Northwest,
14240,6796,Northwest,
21482,3430,Northwest,
12059,5384,Northwest,
15834,10216,Northwest,
19542,17448,Northwest,
28853,4072,Northwest,
28576,16053,Northwest,
26473,3657,Northwest,
11302,13173,Northwest,
16951,6809,Northwest,
17464,4010,Northwest,
18949,17508,Northwest,
23055,13992,Northwest,
25005,11709,Northwest,
27025,19805,Northwest,
28572,18051,Northwest,
25395,7787,Northwest,
28794,14657,Northwest,
13735,17919,Northwest,
16246,13931,Northwest,
26277,7747,Northwest,
16746,19218,Northwest,
21628,12106,Northwest,
26680,7334,Northwest,
11263,8473,Northwest,
15550,18789,Northwest,
18117,13119,Northwest,
23475,5102,Northwest,
28874,7919,Northwest,
12767,18253,Northwest,
18527,16793,Northwest,
24448,10623,Northwest,
15430,2790,Northwest,
18857,14249,Northwest,
26254,13956,Northwest,
13979,20294,Northwest,
24236,9873,Northwest,
28240,5032,Northwest,
19654,13802,Northwest,
23870,5888,Northwest,
11129,10538,Northwest,
23193,12764,Northwest,
25424,4759,Northwest,
13989,20288,Northwest,
25898,17579,Northwest,
15252,8782,Northwest,
20776,3426,Northwest,
11204,20019,Northwest,
12434,5730,Northwest,
15980,3302,Northwest,
24416,13374,Northwest,
25069,14140,Northwest,
18588,20758,Northwest,
19008,3157,Northwest,
23508,4144,Northwest,
26694,5495,Northwest,
28793,18298,Northwest,
13062,5002,Northwest,
17137,5398,Northwest,
20489,18683,Northwest,
20633,15770,Northwest,
21278,10481,Northwest,
26248,17441,Northwest,
27254,6725,Northwest,
11678,17065,Northwest,
13277,17792,Northwest,
13383,10549,Northwest,
25153,6546,Northwest,
29125,9117,Northwest,
11958,6999,Northwest,
23741,17819,Northwest,
17342,18388,Northwest,
19894,5378,Northwest,
29276,2889,Northwest,
11193,14519,Northwest,
12456,5726,Northwest,
13413,3900,Northwest,
14607,16369,Northwest,
20769,8051,Northwest,
12084,12909,Northwest,
22094,14082,Northwest,
24800,5043,Northwest,
25190,8998,Northwest,
28787,3332,Northwest,
28863,8734,Northwest,
16232,14718,Northwest,
18599,5754,Northwest,
20660,8516,Northwest,
26055,6507,Northwest,
14570,13028,Northwest,
14027,15911,Northwest,
14908,9987,Northwest,
25276,8437,Northwest,
15292,19091,Northwest,
17124,3216,Northwest,
19151,14680,Northwest,
21357,9912,Northwest,
28856,5122,Northwest,
29269,7426,Northwest,
16502,15576,Northwest,
19540,8476,Northwest,
20652,10146,Northwest,
24801,15153,Northwest,
27396,15527,Northwest,
11679,14759,Northwest,
16985,5264,Northwest,
22253,3069,Northwest,
29158,4768,Northwest,
17541,2520,Northwest,
28768,7993,Northwest,
11933,14552,Northwest,
21473,18633,Northwest,
21634,9214,Northwest,
22037,7676,Northwest,
23792,5517,Northwest,
24285,14777,Northwest,
27199,17064,Northwest,
25859,8161,Northwest,
27109,5781,Northwest,
27240,14685,Northwest,
28628,9674,Northwest,
16214,19521,Northwest,
18093,11295,Northwest,
26296,19664,Northwest,
11746,14163,Northwest,
16382,11087,Northwest,
21923,18031,Northwest,
23005,5134,Northwest,
23335,17637,Northwest,
13884,9042,Northwest,
18645,5160,Northwest,
20645,15227,Northwest,
17438,13834,Northwest,
21908,7497,Northwest,
11274,5755,Northwest,
18374,17087,Northwest,
20758,14233,Northwest,
25084,14042,Northwest,
13870,17713,Northwest,
14650,5238,Northwest,
16805,3876,Northwest,
19528,10884,Northwest,
24490,20659,Northwest,
26687,11371,Northwest,
15499,17195,Northwest,
14887,11627,Northwest,
15270,8517,Northwest,
16499,7976,Northwest,
24320,18786,Northwest,
11189,14459,Northwest,
11224,2656,Northwest,
11842,18055,Northwest,
14430,10751,Northwest,
14506,18630,Northwest,
18323,4009,Northwest,
13436,12212,Northwest,
13699,19781,Northwest,
13945,3621,Northwest,
23802,13016,Northwest,
26050,6666,Northwest,
13922,5347,Northwest,
14643,5295,Northwest,
15820,14913,Northwest,
21427,7565,Northwest,
24498,7669,Northwest,
26714,7660,Northwest,
14252,20006,Northwest,
19137,5305,Northwest,
27272,5923,Northwest,
19860,10405,Northwest,
26092,14969,Northwest,
11225,12350,Northwest,
16790,17221,Northwest,
22342,12430,Northwest,
25888,9326,Northwest,
28666,18589,Northwest,
16226,3230,Northwest,
19407,12623,Northwest,
11322,10780,Northwest,
18435,9662,Northwest,
23666,11763,Northwest,
26088,6493,Northwest,
18952,10420,Northwest,
19741,3233,Northwest,
15372,13575,Northwest,
20646,6580,Northwest,
21590,3602,Northwest,
23280,13061,Northwest,
25181,14328,Northwest,
20506,7772,Northwest,
23461,15503,Northwest,
12025,6475,Northwest,
13747,14334,Northwest,
15967,12978,Northwest,
27390,17477,Northwest,
21814,15675,Northwest,
22238,15071,Northwest,
17343,12855,Northwest,
17488,16859,Northwest,
21704,4866,Northwest,
24435,8092,Northwest,
25979,4138,Northwest,
27523,11972,Northwest,
28040,16502,Northwest,
12779,15363,Northwest,
14375,10712,Northwest,
14519,16245,Northwest,
16062,10800,Northwest,
18607,10816,Northwest,
19684,10738,Northwest,
20524,7139,Northwest,
26039,17226,Northwest,
15749,11302,Northwest,
19107,7628,Northwest,
17599,14658,Northwest,
18530,3823,Northwest,
26521,17815,Northwest,
20108,5704,Northwest,
20362,4354,Northwest,
27617,9646,Northwest,
18083,4388,Northwest,
13906,9296,Northwest,
15988,4239,Northwest,
18097,2830,Northwest,
26702,19732,Northwest,
27618,7595,Northwest,
28618,8837,Northwest,
12065,15786,Northwest,
12875,19239,Northwest,
14576,3653,Northwest,
22096,14652,Northwest,
24785,15331,Northwest,
20365,16788,Northwest,
20369,12818,Northwest,
21757,5918,Northwest,
22333,8401,Northwest,
28801,10890,Northwest,
15513,10057,Northwest,
20072,11146,Northwest,
25887,15776,Northwest,
26324,7953,Northwest,
29163,15075,Northwest,
11205,18028,Northwest,
16369,7478,Northwest,
17550,15722,Northwest,
21147,15354,Northwest,
12787,9175,Northwest,
14494,6320,Northwest,
18880,2948,Northwest,
18994,16794,Northwest,
24421,14213,Northwest,
27072,16232,Northwest,
28803,9364,Northwest,
17132,2452,Northwest,
21143,9761,Northwest,
25182,2748,Northwest,
27113,12604,Northwest,
24794,15273,Northwest,
28833,12054,Northwest,
12436,14892,Northwest,
28613,16141,Northwest,
25160,9438,Northwest,
25975,9692,Northwest,
11529,6261,Northwest,
19858,9412,Northwest,
23404,3013,Northwest,
13292,15242,Northwest,
19239,13530,Northwest,
22972,8343,Northwest,
12155,10657,Northwest,
11063,8821,Northwest,
23887,16455,Northwest,
14377,14885,Northwest,
17168,10074,Northwest,
26340,9034,Northwest,
27730,2397,Northwest,
28256,13510,Northwest,
13379,8986,Northwest,
18569,19574,Northwest,
18611,3600,Northwest,
26272,7553,Northwest,
28826,5224,Northwest,
29284,7375,Northwest,
11730,19515,Northwest,
12366,3083,Northwest,
18652,10627,Northwest,
18987,16656,Northwest,
14512,18670,Northwest,
16073,7291,Northwest,
20747,17028,Northwest,
23491,4077,Northwest,
26308,7962,Northwest,
27457,11936,Northwest,
27741,3355,Northwest,
26621,12615,Northwest,
15818,4064,Northwest,
28330,15172,Northwest,
29162,15127,Northwest,
18829,5343,Northwest,
20780,18737,Northwest,
28334,19775,Northwest,
11264,5022,Northwest,
23821,5177,Northwest,
14411,12408,Northwest,
23448,3942,Northwest,
15189,12735,Northwest,
21466,18172,Northwest,
23273,6709,Northwest,
23714,18911,Northwest,
24978,9447,Northwest,
12915,20642,Northwest,
13467,16119,Northwest,
14001,16530,Northwest,
15299,4887,Northwest,
15740,17048,Northwest,
13654,20386,Northwest,
15332,5422,Northwest,
26623,2802,Northwest,
12365,15649,Northwest,
12908,18632,Northwest,
16002,7804,Northwest,
27244,8007,Northwest,
18640,14598,Northwest,
22093,10328,Northwest,
17557,18822,Northwest,
21721,9748,Northwest,
24953,16746,Northwest,
26285,12740,Northwest,
29007,5893,Northwest,
19125,6316,Northwest,
22067,11054,Northwest,
25412,18717,Northwest,
11259,19376,Northwest,
16811,5466,Northwest,
16145,10764,Northwest,
11688,19380,Northwest,
11882,15819,Northwest,
13321,7693,Northwest,
26622,8557,Northwest,
28607,6081,Northwest,
17414,19007,Northwest,
19406,8135,Northwest,
19649,11923,Northwest,
24326,5251,Northwest,
13067,11776,Northwest,
16912,13463,Northwest,
21270,18648,Northwest,
21798,8060,Northwest,
18227,7297,Northwest,
26794,9021,Northwest,
28012,15853,Northwest,
14483,19958,Northwest,
13705,4204,Northwest,
17341,2738,Northwest,
17535,12285,Northwest,
18815,3917,Northwest,
11266,3560,Northwest,
11690,6793,Northwest,
15991,17926,Northwest,
20385,5392,Northwest,
23251,16783,Northwest,
26323,20350,Northwest,
28171,12905,Northwest,
11799,5506,Northwest,
16651,12062,Northwest,
18655,5308,Northwest,
28809,14639,Northwest,
11937,4981,Northwest,
23259,18329,Northwest,
23480,2878,Northwest,
25993,15243,Northwest,
15515,17182,Northwest,
20333,12202,Northwest,
20471,16295,Northwest,
23372,5209,Northwest,
24830,2779,Northwest,
26341,11762,Northwest,
27604,14154,Northwest,
27992,18476,Northwest,
17570,15231,Northwest,
19721,17438,Northwest,
20276,3372,Northwest,
13456,10433,Northwest,
25858,8101,Northwest,
18665,19333,Northwest,
18911,17252,Northwest,
22329,19618,Northwest,
23054,17915,Northwest,
23241,6957,Northwest,
27644,9532,Northwest,
15534,15031,Northwest,
17379,2766,Northwest,
23334,18444,Northwest,
26075,12119,Northwest,
26638,19357,Northwest,
18579,18397,Northwest,
18982,16889,Northwest,
19683,4677,Northwest,
24929,15180,Northwest,
12083,12733,Northwest,
24767,11639,Northwest,
27668,16262,Northwest,
29250,18566,Northwest,
20545,7413,Northwest,
12954,11687,Northwest,
14025,6165,Northwest,
22351,12462,Northwest,
23157,17514,Northwest,
14635,16427,Northwest,
23517,20143,Northwest,
13730,13616,Northwest,
26497,20550,Northwest,
29254,9527,Northwest,
11279,2996,Northwest,
19405,12032,Northwest,
29322,13308,Northwest,
14085,17843,Northwest,
18428,12749,Northwest,
26733,18151,Northwest,
28839,15563,Northwest,
11254,15887,Northwest,
16971,7119,Northwest,
20195,4151,Northwest,
23051,16817,Northwest,
11726,5366,Northwest,
14628,14110,Northwest,
17376,12959,Northwest,
18860,2896,Northwest,
20457,2761,Northwest,
25870,13656,Northwest,
16858,10659,Northwest,
22902,11647,Northwest,
25413,8907,Northwest,
11196,2800,Northwest,
28870,14067,Northwest,
13334,8929,Northwest,
21397,14833,Northwest,
22091,12737,Northwest,
16367,12221,Northwest,
16755,19331,Northwest,
18074,11076,Northwest,
21783,4620,Northwest,
22326,8610,Northwest,
27753,14963,Northwest,
27999,5987,Northwest,
11871,13447,Northwest,
14636,7549,Northwest,
18977,5362,Northwest,
27083,5796,Northwest,
11317,19474,Northwest,
14358,3018,Northwest,
12414,6533,Northwest,
14634,10348,Northwest,
22074,13789,Northwest,
23822,9741,Northwest,
28971,5423,Northwest,
11062,6096,Northwest,
21428,7906,Northwest,
26679,6092,Northwest,
19664,6511,Northwest,
26628,4807,Northwest,
27256,17268,Northwest,
17560,8451,Northwest,
23243,19794,Northwest,
24617,16493,Northwest,
25950,5779,Northwest,
28003,20338,Northwest,
12030,7451,Northwest,
19724,15317,Northwest,
20343,10104,Northwest,
21709,2937,Northwest,
13353,6861,Northwest,
17457,10918,Northwest,
23717,12933,Northwest,
23804,2513,Northwest,
11213,3074,Northwest,
11214,4847,Northwest,
12920,7543,Northwest,
12531,5930,Northwest,
16974,8937,Northwest,
11255,13436,Northwest,
13226,10012,Northwest,
14267,19029,Northwest,
14642,18078,Northwest,
17001,12419,Northwest,
22733,7616,Northwest,
17019,10901,Northwest,
17405,13025,Northwest,
18881,8377,Northwest,
20480,14762,Northwest,
21905,11689,Northwest,
20073,8432,Northwest,
27211,15991,Northwest,
17540,16470,Northwest,
11633,17416,Northwest,
20301,16563,Northwest,
26054,18549,Northwest,
15911,10339,Northwest,
19743,19584,Northwest,
20674,6006,Northwest,
28862,8298,Northwest,
11014,2868,Northwest,
14581,16846,Northwest,
25972,7226,Northwest,
29233,8050,Northwest,
18661,18638,Northwest,
22741,5653,Northwest,
26181,13913,Northwest,
27097,20637,Northwest,
13704,11799,Northwest,
15870,8567,Northwest,
16911,5549,Northwest,
18105,20049,Northwest,
22754,6161,Northwest,
14349,19993,Northwest,
16877,10305,Northwest,
25275,7864,Northwest,
12457,16481,Northwest,
15944,7963,Northwest,
23460,13654,Northwest,
15359,5924,Northwest,
16360,18076,Northwest,
25970,3171,Northwest,
25902,6331,Northwest,
28830,18808,Northwest,
13016,13218,Northwest,
13169,5565,Northwest,
23246,15019,Northwest,
23248,8159,Northwest,
11293,5643,Northwest,
11836,14352,Northwest,
15386,18995,Northwest,
18813,14319,Northwest,
21608,6678,Northwest,
23568,7803,Northwest,
24352,2702,Northwest,
25281,4017,Northwest,
29217,12005,Northwest,
14660,3310,Northwest,
23020,12272,Northwest,
14916,7789,Northwest,
15416,13631,Northwest,
23520,5089,Northwest,
15951,10352,Northwest,
28665,4679,Northwest,
15272,5757,Northwest,
15744,8274,Northwest,
20102,7699,Northwest,
11235,15802,Northwest,
15759,7937,Northwest,
16915,16132,Northwest,
17161,10622,Northwest,
17424,13152,Northwest,
23065,20267,Northwest,
25364,15365,Northwest,
14421,13024,Northwest,
17492,3023,Northwest,
17534,6168,Northwest,
23710,3613,Northwest,
15167,10469,Northwest,
26110,6375,Northwest,
28851,4125,Northwest,
23049,15051,Northwest,
27629,5660,Northwest,
15489,12249,Northwest,
17264,4684,Northwest,
20275,8006,Northwest,
13183,6754,Northwest,
14337,19348,Northwest,
14657,18344,Northwest,
28078,16951,Northwest,
27673,10973,Northwest,
14558,2784,Northwest,
20013,7242,Northwest,
21443,9240,Northwest,
21776,18488,Northwest,
22081,11782,Northwest,
24260,13596,Northwest,
11187,20457,Northwest,
19691,8496,Northwest,
22885,5536,Northwest,
23784,3972,Northwest,
26261,7870,Northwest,
26787,18231,Northwest,
11128,12533,Northwest,
16111,10246,Northwest,
17392,18484,Northwest,
20739,9929,Northwest,
21812,15169,Northwest,
25379,10989,Northwest,
28030,16267,Northwest,
11195,19140,Northwest,
13286,12303,Northwest,
20120,13115,Northwest,
20704,19401,Northwest,
22334,12661,Northwest,
27373,14614,Northwest,
27394,5762,Northwest,
28657,6576,Northwest,
11217,10262,Northwest,
19204,9276,Northwest,
20696,6508,Northwest,
26282,5211,Northwest,
14592,12107,Northwest,
27015,3488,Northwest,
13245,16776,Northwest,
21340,5260,Northwest,
17118,8722,Northwest,
21297,8817,Northwest,
24390,9951,Northwest,
26586,10327,Northwest,
28041,10563,Northwest,
15898,16298,Northwest,
18840,7604,Northwest,
15842,3399,Northwest,
13721,14881,Northwest,
16215,16022,Northwest,
17131,19039,Northwest,
17471,19623,Northwest,
22374,5645,Northwest,
25334,13849,Northwest,
28609,17368,Northwest,
18912,18494,Northwest,
23791,5512,Northwest,
24826,13781,Northwest,
13229,6986,Northwest,
20634,3136,Northwest,
26005,11931,Northwest,
27532,20628,Northwest,
18581,14072,Northwest,
21289,11804,Northwest,
21304,8948,Northwest,
13977,10704,Northwest,
25174,19545,Northwest,
12075,6318,Northwest,
14391,5389,Northwest,
15503,8370,Northwest,
18402,7988,Northwest,
13934,16906,Northwest,
16918,8538,Northwest,
11662,6530,Northwest,
14334,15086,Northwest,
13244,5680,Northwest,
19212,11735,Northwest,
23292,5662,Northwest,
23555,5087,Northwest,
27016,3693,Northwest,
28174,3877,Northwest,
23050,17503,Northwest,
25833,14160,Northwest,
25930,17945,Northwest,
28064,11920,Northwest,
17401,17146,Northwest,
19136,14915,Northwest,
27919,6589,Northwest,
28641,7201,Northwest,
12022,17151,Northwest,
13757,6890,Northwest,
25158,3119,Northwest,
28594,2850,Northwest,
24311,8272,Northwest,
15746,12262,Northwest,
21421,12566,Northwest,
22283,5009,Northwest,
22350,7370,Northwest,
22878,7134,Northwest,
22880,12431,Northwest,
23141,2968,Northwest,
24740,8414,Northwest,
17466,15870,Northwest,
29208,10644,Northwest,
13437,6501,Northwest,
14404,11343,Northwest,
26798,4002,Northwest,
11197,9000,Northwest,
13937,19403,Northwest,
20190,9156,Northwest,
23353,10160,Northwest,
25847,11482,Northwest,
26636,4103,Northwest,
13327,7530,Northwest,
16151,20228,Northwest,
17518,13949,Northwest,
21758,19661,Northwest,
25915,7797,Northwest,
13088,19147,Northwest,
13224,3019,Northwest,
16863,11149,Northwest,
29036,10342,Northwest,
13894,12859,Northwest,
26298,19821,Northwest,
13269,11362,Northwest,
18416,19516,Northwest,
18501,2809,Northwest,
23109,19049,Northwest,
24441,12886,Northwest,
26550,15297,Northwest,
27605,4094,Northwest,
11699,14424,Northwest,
15322,16809,Northwest,
15364,12926,Northwest,
21401,5284,Northwest,
23691,17426,Northwest,
29146,13869,Northwest,
29173,13767,Northwest,
14894,16791,Northwest,
15335,13000,Northwest,
17002,18511,Northwest,
17040,5234,Northwest,
19127,9512,Northwest,
21150,20152,Northwest,
23131,8194,Northwest,
23733,18733,Northwest,
17006,17886,Northwest,
17672,5688,Northwest,
18224,7403,Northwest,
18834,7456,Northwest,
26448,16551,Northwest,
17588,13276,Northwest,
23250,12449,Northwest,
11012,11663,Northwest,
12208,7512,Northwest,
18532,13852,Northwest,
18827,8344,Northwest,
19864,14113,Northwest,
23043,10814,Northwest,
26349,16583,Northwest,
15396,11046,Northwest,
15771,3292,Northwest,
16732,2739,Northwest,
16857,14440,Northwest,
20521,15070,Northwest,
20767,11351,Northwest,
25045,7800,Northwest,
15286,16330,Northwest,
16993,16874,Northwest,
27375,11441,Northwest,
13275,15066,Northwest,
16980,11394,Northwest,
23726,9552,Northwest,
25877,20171,Northwest,
26696,13266,Northwest,
15893,3619,Northwest,
19006,18506,Northwest,
21483,8859,Northwest,
21924,15534,Northwest,
27455,19248,Northwest,
27684,19547,Northwest,
17377,7469,Northwest,
28838,19845,Northwest,
11863,3506,Northwest,
20473,15197,Northwest,
24410,8023,Northwest,
13653,17193,Northwest,
15561,16959,Northwest,
19141,17728,Northwest,
21584,13305,Northwest,
24791,15232,Northwest,
26047,12454,Northwest,
26081,3729,Northwest,
13714,3010,Northwest,
17444,8494,Northwest,
18072,10054,Northwest,
19887,11789,Northwest,
24451,9223,Northwest,
13196,8053,Northwest,
16725,18676,Northwest,
17461,10950,Northwest,
22884,8458,Northwest,
12796,5412,Northwest,
13392,15540,Northwest,
21719,20688,Northwest,
23025,14744,Northwest,
16794,3545,Northwest,
19636,12117,Northwest,
20777,4499,Northwest,
23029,13868,Northwest,
27033,6487,Northwest,
11798,9354,Northwest,
17044,7465,Northwest,
20285,5508,Northwest,
20539,16212,Northwest,
29133,10492,Northwest,
13744,5128,Northwest,
17677,14432,Northwest,
18121,10998,Northwest,
18414,3364,Northwest,
21701,3949,Northwest,
13354,16180,Northwest,
16074,15966,Northwest,
16477,3681,Northwest,
16761,14890,Northwest,
16789,11099,Northwest,
17261,5784,Northwest,
17587,18267,Northwest,
28094,8212,Northwest,
11084,4281,Northwest,
19410,10251,Northwest,
24962,6442,Northwest,
16104,10462,Northwest,
22863,17911,Northwest,
11832,8796,Northwest,
16884,5086,Northwest,
11207,8512,Northwest,
14343,4440,Northwest,
19689,12687,Northwest,
23820,7532,Northwest,
26450,3717,Northwest,
28808,7877,Northwest,
17017,4534,Northwest,
17339,13906,Northwest,
22183,17906,Northwest,
17449,16910,Northwest,
20487,18301,Northwest,
22335,18614,Northwest,
13361,6339,Northwest,
16075,11991,Northwest,
15406,3051,Northwest,
17864,12252,Northwest,
25187,10142,Northwest,
11021,11489,Northwest,
24438,4401,Northwest,
26729,14488,Northwest,
28671,3362,Northwest,
16500,20299,Northwest,
23371,9541,Northwest,
27729,9670,Northwest,
29327,15835,Northwest,
17042,18373,Northwest,
19638,8200,Northwest,
14245,7460,Northwest,
15297,19989,Northwest,
18499,10193,Northwest,
20183,10930,Northwest,
24327,15361,Northwest,
25065,5685,Northwest,
12777,18926,Northwest,
19170,16166,Northwest,
11182,3087,Northwest,
11717,4607,Northwest,
16672,11463,Northwest,
19135,17667,Northwest,
23000,19435,Northwest,
26317,10556,Northwest,
11152,17585,Northwest,
13014,17639,Northwest,
13928,15318,Northwest,
21586,3133,Northwest,
23834,6496,Northwest,
20687,9732,Northwest,
11318,12090,Northwest,
15939,11085,Northwest,
28291,17877,Northwest,
13885,14845,Northwest,
14732,9201,Northwest,
17271,12649,Northwest,
19131,15002,Northwest,
22241,7625,Northwest,
25183,18734,Northwest,
26459,7169,Northwest,
15350,18584,Northwest,
20482,15043,Northwest,
27387,6103,Northwest,
13950,10629,Northwest,
15952,14637,Northwest,
17013,10018,Northwest,
18429,7833,Northwest,
19227,16317,Northwest,
23706,8942,Northwest,
13161,17312,Northwest,
13848,8774,Northwest,
27531,3927,Northwest,
17692,12216,Northwest,
26463,9058,Northwest,
28871,19827,Northwest,
11294,4480,Northwest,
11133,7681,Northwest,
13754,8221,Northwest,
20763,4275,Northwest,
13211,6398,Northwest,
14460,6203,Northwest,
15934,16626,Northwest,
16129,6888,Northwest,
19720,9644,Northwest,
20125,11283,Northwest,
16835,16323,Northwest,
17362,4139,Northwest,
21651,14645,Northwest,
12185,20624,Northwest,
11144,4268,Northwest,
17487,16593,Northwest,
25869,4285,Northwest,
26258,7147,Northwest,
13893,4509,Northwest,
27262,10098,Northwest,
14283,13979,Northwest,
17367,8418,Northwest,
20688,14565,Northwest,
21617,11088,Northwest,
13867,5116,Northwest,
16908,10680,Northwest,
17871,2886,Northwest,
23089,4808,Northwest,
25040,13330,Northwest,
19156,20397,Northwest,
20544,4488,Northwest,
23479,3865,Northwest,
24818,15788,Northwest,
26262,12294,Northwest,
27635,19647,Northwest,
29023,4521,Northwest,
15315,2950,Northwest,
20322,19742,Northwest,
21253,11794,Northwest,
29335,6622,Northwest,
14026,20317,Northwest,
15979,19894,Northwest,
22339,4581,Northwest,
25337,19155,Northwest,
14481,9347,Northwest,
15938,15796,Northwest,
18910,3901,Northwest,
27236,19990,Northwest,
13483,6232,Northwest,
18479,17587,Northwest,
22102,14808,Northwest,
23850,11616,Northwest,
28777,7174,Northwest,
29249,6247,Northwest,
16236,19010,Northwest,
20469,15913,Northwest,
21708,7913,Northwest,
16381,11951,Northwest,
28010,6610,Northwest,
20689,16569,Northwest,
14420,10537,Northwest,
15472,20471,Northwest,
17152,5215,Northwest,
17527,3622,Northwest,
28824,6914,Northwest,
11934,6648,Northwest,
12088,11648,Northwest,
19222,17502,Northwest,
26688,17555,Northwest,
15827,8636,Northwest,
11878,19889,Northwest,
23720,12178,Northwest,
25871,16338,Northwest,
27041,4218,Northwest,
13180,18543,Northwest,
13478,7102,Northwest,
13146,8286,Northwest,
16922,11865,Northwest,
25914,13969,Northwest,
28343,9259,Northwest,
15318,19626,Northwest,
20467,3331,Northwest,
13926,4498,Northwest,
16967,17002,Northwest,
20114,18948,Northwest,
21728,12336,Northwest,
23168,6769,Northwest,
20642,19667,Northwest,
23700,10409,Northwest,
27558,5577,Northwest,
22073,14238,Northwest,
21241,13271,Northwest,
14366,3649,Northwest,
14629,4185,Northwest,
11219,15531,Northwest,
18828,10546,Northwest,
18921,19706,Northwest,
18998,12894,Northwest,
23561,17224,Northwest,
28023,8358,Northwest,
11778,3416,Northwest,
18803,3614,Northwest,
22543,4052,Northwest,
12889,16828,Northwest,
17615,7186,Northwest,
23333,6527,Northwest,
23875,16821,Northwest,
18846,12957,Northwest,
19219,8197,Northwest,
11684,4992,Northwest,
13432,13448,Northwest,
16004,11026,Northwest,
25344,16873,Northwest,
14113,10615,Northwest,
14918,8592,Northwest,
17028,19609,Northwest,
16751,16591,Northwest,
19694,10050,Northwest,
22900,6076,Northwest,
25342,4346,Northwest,
11013,13873,Northwest,
13015,9794,Northwest,
14453,16549,Northwest,
13931,16929,Northwest,
23466,11528,Northwest,
28615,6410,Northwest,
14466,16837,Northwest,
12425,18300,Northwest,
15763,4416,Northwest,
16498,17892,Northwest,
20662,3589,Northwest,
22341,12878,Northwest,
13468,8061,Northwest,
17423,7719,Northwest,
26544,8342,Northwest,
28264,19995,Northwest,
13054,14908,Northwest,
15313,15327,Northwest,
29348,13573,Northwest,
13371,2897,Northwest,
16218,20419,Northwest,
23671,3852,Northwest,
27639,19533,Northwest,
14080,19735,Northwest,
16022,4959,Northwest,
17604,17324,Northwest,
19201,14147,Northwest,
20089,5438,Northwest,
28180,16911,Northwest,
17390,4177,Northwest,
18442,16679,Northwest,
23294,5000,Northwest,
14022,12167,Northwest,
15778,17298,Northwest,
16864,19621,Northwest,
18408,14091,Northwest,
24651,12972,Northwest,
14617,5496,Northwest,
21793,10189,Northwest,
14098,10667,Northwest,
15531,9196,Northwest,
18789,4326,Northwest,
23675,7971,Northwest,
23692,17037,Northwest,
24633,14925,Northwest,
17432,8210,Northwest,
18223,17326,Northwest,
21733,13888,Northwest,
12413,6373,Northwest,
14385,10864,Northwest,
15560,3318,Northwest,
19148,14569,Northwest,
12794,11684,Northwest,
13745,18894,Northwest,
15840,2709,Northwest,
23390,12958,Northwest,
26304,11611,Northwest,
12098,11326,Northwest,
14083,17107,Northwest,
20196,6294,Northwest,
22189,13797,Northwest,
23403,6608,Northwest,
11803,10470,Northwest,
20394,19561,Northwest,
25293,5299,Northwest,
23200,11328,Northwest,
22101,12289,Northwest,
